3.9723,4.0807,-0.1985,-2.0025,2.7472,1.1575,-2.3219,0.050343,-0.69223,1.5569,0.14101,-1.4796,-0.67115,-2.1949,-1.1162,1.0468,-1.3268,-1.0039,-0.20279,0.55545,-0.46537,0.62147,-0.41313,0.58774,-0.40583,-0.5507,1.5021,-1.0511,-0.76626,0.6586,2.4298,2.2697,0.1561,-0.17403,0.26217,-0.42517,-1.9324,-0.12267,-0.51383,0.038921,1.1211,1.7817,0.023236,-0.2108,0.50568,0.47371,0.68478,-0.89111,0.26684,-1.8979,-0.48419,-0.98771,-0.04211,0.53467,0.45646,0.011618,-0.051895,1.105,-0.10344,0.33873,-0.39588,-2.1591,-1.9653,2.5804,2.0928,1.4068,-0.60897,1.3945,-1.6997,0.031777,-0.31448,0.12385,-0.98974,-0.86345,-0.64265,-0.72947,0.031533,-0.9011,0.35023,-0.81148,-0.38466,-0.32219,-1.2697,-1.053,-0.18569,-1.0385,-0.64542,1.5937,-1.4334,-1.0771,-0.003805,-1.9178,0.82399,-0.12615,1.754,1.7477,0.31771,1.3189,-0.67848,-1.3398
0.15554,-0.39179,-7.8785,-0.19172,3.3098,0.32483,1.6695,0.71478,0.37058,0.46665,-0.32986,0.29142,-1.3333,-2.1908,1.4853,2.8932,-1.2333,-1.2586,-1.1345,-0.5272,-0.25243,-0.60931,0.35019,-0.24872,-0.42904,-0.85482,0.19776,-1.0313,-1.1298,0.40908,-1.1783,2.5575,-0.60884,-0.23877,0.22359,-1.1937,0.18234,0.70455,-1.071,0.080215,-0.5445,2.0073,-0.10529,-0.20314,0.77054,-0.57943,0.39212,0.54656,-0.68283,-0.079717,0.12218,0.53611,0.018455,-0.52448,-0.55035,-0.41652,0.66378,0.41857,-0.96343,-0.17924,-0.83934,-0.83682,0.32744,-0.90632,0.092617,-0.2364,-0.42275,1.4047,-0.16453,-0.50572,-0.40377,-0.049836,-0.46367,0.11385,0.11363,0.41134,0.98434,-0.23273,-0.16972,-1.2766,0.42225,-0.18129,0.51369,0.45687,1.1763,-0.0098269,0.5546,-1.1659,0.77009,-0.3278,1.5013,0.66899,-0.19721,0.54821,0.28914,1.2495,-0.38634,-1.8233,-0.1644,-0.92157
7.6884,-10.898,-0.89991,-0.74815,3.6741,-4.9321,-1.5162,0.087614,0.44519,0.10808,-0.88016,0.14309,-1.1423,-1.079,2.3021,1.4642,0.89794,-0.8556,0.8444,0.02247,0.051257,0.6043,0.47246,-0.25558,0.2295,0.45392,-1.2559,0.55752,-1.4984,0.79464,-1.2563,-0.73797,1.463,-0.39461,-0.57933,-0.017681,0.63747,-0.67263,-0.23572,0.39862,-0.69858,0.074918,-1.4467,1.9033,-1.924,0.68279,-0.091469,-0.11311,-1.0223,-1.3296,0.48577,1.9475,-1.6654,1.1774,-0.11359,-1.3164,0.37373,0.67882,-0.29167,0.021962,0.66212,2.1326,-0.60502,0.93835,-0.78516,0.095956,-0.17277,3.2376,-0.17506,-0.23784,0.3867,-0.72385,0.75907,0.69377,-1.489,0.67637,0.52908,1.1299,1.19,-0.12963,-3.0674,0.51886,0.29687,1.6897,1.4526,-0.37265,0.20345,0.44286,0.029223,0.34509,-1.8556,-0.6157,-0.61611,2.3311,-1.4588,0.6518,-0.41375,0.57901,-0.34809,1.2077
-0.50962,2.791,2.1468,-1.1741,3.3499,-1.4615,2.725,-1.6131,-1.3493,1.7813,0.0028153,-2.3451,0.50348,0.68743,1.4887,0.32879,0.73389,0.6268,-2.2021,-1.3953,0.74999,0.04707,0.18345,-0.58904,0.24326,-0.27382,-0.50229,-0.013627,0.31708,1.1724,0.22648,0.40639,0.087721,-0.14694,-0.69531,-0.51377,0.4949,-0.17695,-0.12693,0.33554,-0.55506,-1.3198,1.0964,0.60824,1.0518,1.0841,1.4427,-0.048098,-0.4754,-0.076458,-0.83885,0.09155,0.097683,0.30552,2.233,-0.54094,0.79345,-0.99792,-0.44222,-0.31634,-0.32662,-0.24026,-0.47759,-0.0039061,0.84922,-0.70197,-0.86505,-0.13859,1.1943,-0.23562,-1.0586,0.9136,0.72334,0.15994,-0.076457,0.12554,0.19333,0.66355,-0.20709,0.25273,-1.0844,0.62619,-0.070824,0.61604,1.4331,-0.12024,1.0729,0.51847,0.027261,-0.41313,-0.051027,-0.2908,0.18818,0.27188,1.6131,-1.2769,1.2842,-0.64098,0.12993,-0.29571
-3.2373,3.5268,2.8744,-0.28779,0.47356,-0.067516,0.91894,-0.86384,-1.0872,1.6691,1.8871,-0.76074,-2.2942,0.49008,-0.52669,0.18808,1.0771,-0.17723,-1.0197,-1.1592,-0.10082,-0.32314,0.64422,-1.3684,-0.40026,0.93574,0.70453,-1.8092,0.94792,0.063779,-0.57827,0.73564,-0.83014,-0.050958,0.62834,-0.53785,-0.42641,0.13045,0.31278,0.94493,-1.322,-0.18519,1.2262,0.06269,-0.13406,-0.49335,0.56542,0.46742,-0.01788,-0.39923,-0.27602,-0.10923,0.60631,-0.42867,0.62477,-0.91406,-0.16379,0.068032,0.44983,0.091727,0.66575,0.36892,-0.95892,0.57456,-0.2375,-0.89031,-1.2019,-0.60211,0.38305,-0.72541,0.69773,0.51484,0.75267,0.52729,-0.47254,-0.10153,0.91292,0.39686,-1.2113,-0.51175,-0.25098,0.63152,-0.28144,-0.61081,0.24823,0.49844,0.33241,0.72472,0.64546,-0.43851,0.19441,0.22588,1.4044,-0.31671,-0.45943,0.21846,-0.30415,0.29237,-0.4158,0.4249
-10.467,3.4866,1.9634,0.38101,-0.45804,0.31741,-1.2531,0.9138,0.90064,0.089156,-0.015004,-0.22759,0.019121,-0.32282,0.16475,0.067842,0.031521,-0.17089,-0.061475,-0.17119,-0.099711,0.044688,-0.19372,0.078157,-0.042979,0.089597,-0.005951,0.15901,-0.047298,0.00049863,0.015866,0.12364,-0.085323,-0.10229,-0.11094,-0.071328,-0.17625,-0.10503,-0.15432,-0.051881,0.17964,0.042639,-0.13802,-0.098425,-0.057379,-0.19594,-0.078823,0.08127,-0.02025,-0.060379,-0.22654,-0.029517,-0.049361,-0.032114,-0.14605,0.059954,-0.15902,-0.013458,0.049408,0.12447,-0.066008,-0.10649,0.079505,-0.00071842,0.11836,-0.1283,0.04938,-0.058675,-0.033336,-0.18923,-0.012024,-0.090176,0.067292,0.0041596,-0.083931,0.1124,0.055802,0.10185,-0.099975,0.15553,0.045528,-0.035976,0.023656,-0.030914,-0.097702,-0.0016406,-0.066378,0.10118,0.028988,0.015255,-0.0068389,0.037424,0.20115,-0.11528,0.03066,0.021075,0.029151,-0.094394,-0.11279,-0.079431
9.7777,0.81137,-7.273,0.4745,2.6453,0.73073,1.2147,1.4778,-0.066346,2.0298,-0.43831,-1.1018,0.25877,-0.69797,-1.9133,-0.58905,-1.1605,-1.1968,4.3092,-0.040583,0.73936,0.68039,0.11368,0.02329,-2.4455,2.0197,-0.3514,-0.15071,-0.4418,1.1531,-0.37681,1.9856,-1.0762,-0.80935,-1.181,-2.0082,-0.035624,0.90194,4.1096,-0.005929,-0.22353,0.21809,-0.25143,-2.7881,-0.47761,0.22486,-0.52366,-0.97369,0.74231,-0.66054,-2.8759,1.3167,-2.1037,-1.9195,-1.252,-0.93502,-0.67122,1.3926,0.99402,-0.81473,0.39997,-1.0606,-0.16529,1.2566,-2.0116,1.0498,-1.6208,2.1339,-0.42548,-1.0722,0.15297,-0.94808,2.4699,-3.6227,-0.87233,0.22831,0.45123,0.77084,0.73245,-0.85674,-0.19851,-1.1566,-2.2169,0.73877,0.60787,0.016116,1.5453,-1.2586,-0.43245,0.84911,0.24127,0.6495,-0.16955,-1.4684,-0.40776,-0.42765,1.0983,0.66973,1.3765,-1.0867
9.2536,0.30828,-6.8389,-1.242,1.3296,0.30977,1.429,-0.72397,-0.22736,-1.8333,-1.4803,1.3791,-3.3899,1.7133,3.9745,1.6521,0.1171,-0.26933,-1.3742,0.022743,0.40194,-1.043,-2.525,-1.383,0.15193,-0.49247,1.4011,-2.2246,-1.1475,1.7913,-1.212,0.40621,0.84313,0.61846,-1.0685,0.070999,0.58658,0.12204,-0.46248,-1.2676,1.0829,0.93276,0.57476,-1.7242,-1.8652,-0.54835,0.82234,1.806,-0.36481,1.7239,2.3783,-0.98002,0.95327,-0.61883,-1.4367,0.0019119,0.8542,-1.6479,-0.70462,1.7772,-0.51392,1.5228,-2.4915,0.067053,0.089489,-0.9164,1.79,2.3363,-0.27418,-1.4545,-1.3005,-1.8934,0.67728,-0.8847,0.13434,0.56421,0.8577,-0.30476,-0.71664,0.25987,1.2847,-1.1289,-1.3389,-1.933,2.26,0.044883,1.3769,-0.81161,-1.4594,-0.20046,-0.46789,0.057427,-0.54111,-0.22903,0.706,0.42048,-0.85391,-0.93945,0.86651,0.094221
8.8251,0.78346,-5.8818,1.7229,2.4138,1.7392,1.0502,-0.43949,1.0137,0.99497,-0.91017,-0.24661,-1.5758,1.9467,-0.4741,0.41357,1.5049,2.1885,2.9477,1.1637,-2.2151,1.8346,-1.2477,2.5109,0.54947,-1.0487,-0.59527,-0.65749,1.7165,1.7699,-0.059797,-2.0722,2.5177,-1.0276,1.2034,-0.039402,1.6472,1.4558,-1.4826,-0.76407,-0.27179,-0.83721,1.1585,-0.049598,-2.2577,-0.43954,-0.16703,0.83716,-0.52343,-0.39985,-0.82583,1.3573,-0.6842,-2.323,0.75266,0.88017,-0.89563,2.1364,1.9868,-2.3164,2.9832,1.3054,1.2638,-1.439,2.7699,-0.74253,-0.57814,0.26324,-0.48695,0.70047,0.039378,1.4435,1.6298,0.69393,-1.4531,1.583,2.21,0.37355,-1.4789,0.84525,-0.95511,-2.8542,1.1832,0.51465,-1.5098,-0.54297,-0.34266,-0.35649,1.6795,-0.89925,2.6577,-1.2102,-0.022683,0.066163,0.13298,0.34285,0.082063,0.63846,-0.23502,-0.87822
-7.1972,3.3498,3.0824,0.62684,0.36667,-0.69051,1.6187,-0.21533,-0.40518,0.73874,1.479,-1.4407,-0.4267,0.30483,-0.41393,-0.27154,0.28146,-0.35244,0.53465,0.5174,-0.31284,0.14892,0.22229,-1.1914,0.14903,0.21624,-0.22344,-0.7599,-0.10901,0.54299,-0.52827,0.24384,-0.66983,-0.027141,0.12924,0.35666,0.33674,-0.60428,0.58553,-0.092295,-0.75732,0.23727,-0.075183,-0.56,-0.026398,-0.32836,0.11868,0.16019,0.50669,-0.1865,0.38291,0.35634,-0.098709,0.11734,0.34009,-0.44567,-0.29397,0.19701,-0.48078,-0.28239,-0.10204,0.085298,0.28604,-0.05097,0.17192,-0.11941,-0.17755,0.3017,0.50013,-0.29742,0.15337,-0.29285,0.00070949,-0.42429,0.25046,-0.093873,0.24936,-0.37276,0.21481,-0.050133,1.221,-0.079862,0.84227,0.40956,0.21802,-0.22854,0.080825,-0.061646,0.20426,0.02668,0.43996,-0.037012,0.35386,-0.1038,0.50733,0.31907,0.40927,-0.47107,0.14553,0.17332
